x-axis,1,4
second,Volt,Volt
+9.12000E-06,+31.25000000E-03,+6.25002384E-03
+9.14000E-06,-125.00000000E-03,-24.99997616E-03
+9.16000E-06,+31.25000000E-03,+6.25002384E-03
+9.18000E-06,-125.00000000E-03,+6.25002384E-03
+9.20000E-06,-125.00000000E-03,+6.25002384E-03
+9.22000E-06,-125.00000000E-03,-24.99997616E-03
+9.24000E-06,-125.00000000E-03,+6.25002384E-03
+9.26000E-06,-125.00000000E-03,+6.25002384E-03
+9.28000E-06,+31.25000000E-03,+6.25002384E-03
+9.30000E-06,-125.00000000E-03,-24.99997616E-03
+9.32000E-06,-125.00000000E-03,+6.25002384E-03
+9.34000E-06,-281.25000000E-03,-24.99997616E-03
+9.36000E-06,-125.00000000E-03,+6.25002384E-03
+9.38000E-06,-125.00000000E-03,+6.25002384E-03
+9.40000E-06,+31.25000000E-03,+6.25002384E-03
+9.42000E-06,-125.00000000E-03,+6.25002384E-03
+9.44000E-06,-125.00000000E-03,+6.25002384E-03
+9.46000E-06,-125.00000000E-03,-24.99997616E-03
+9.48000E-06,-125.00000000E-03,+6.25002384E-03
+9.50000E-06,-281.25000000E-03,+6.25002384E-03
+9.52000E-06,-125.00000000E-03,-24.99997616E-03
+9.54000E-06,-125.00000000E-03,+6.25002384E-03
+9.56000E-06,-125.00000000E-03,+6.25002384E-03
+9.58000E-06,-125.00000000E-03,+6.25002384E-03
+9.60000E-06,-125.00000000E-03,+6.25002384E-03
+9.62000E-06,-125.00000000E-03,+6.25002384E-03
+9.64000E-06,+187.50000000E-03,+6.25002384E-03
+9.66000E-06,-281.25000000E-03,+37.50002384E-03
+9.68000E-06,-125.00000000E-03,+6.25002384E-03
+9.70000E-06,-281.25000000E-03,+6.25002384E-03
+9.72000E-06,-125.00000000E-03,+6.25002384E-03
+9.74000E-06,-125.00000000E-03,+6.25002384E-03
+9.76000E-06,+31.25000000E-03,+6.25002384E-03
+9.78000E-06,-281.25000000E-03,-24.99997616E-03
+9.80000E-06,-125.00000000E-03,+6.25002384E-03
+9.82000E-06,-125.00000000E-03,-24.99997616E-03
+9.84000E-06,-125.00000000E-03,-24.99997616E-03
+9.86000E-06,-125.00000000E-03,+6.25002384E-03
+9.88000E-06,+31.25000000E-03,+6.25002384E-03
+9.90000E-06,+31.25000000E-03,+6.25002384E-03
+9.92000E-06,+31.25000000E-03,+6.25002384E-03
+9.94000E-06,-125.00000000E-03,+6.25002384E-03
+9.96000E-06,-125.00000000E-03,+6.25002384E-03
+9.98000E-06,+31.25000000E-03,-24.99997616E-03
